code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,active_weeks
DDD,2013J,M,West Midlands Region,HE Qualification,60-70%,0-35,1,60,N,1,1936.0,88.0,158.0,13.0
DDD,2013J,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,0,1130.0,81.0,102.0,12.0
DDD,2013J,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,2541.0,132.0,198.0,19.0
DDD,2013J,F,South West Region,A Level or Equivalent,80-90%,0-35,1,120,N,1,815.0,83.0,45.0,12.0
DDD,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,90,N,1,1262.0,91.0,133.0,13.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,727.0,54.0,98.0,8.0
DDD,2013J,M,South West Region,Lower Than A Level,90-100%,0-35,0,180,Y,1,665.0,61.0,65.0,9.0
DDD,2013J,F,Ireland,A Level or Equivalent,30-40%,0-35,0,150,N,0,2543.0,162.0,108.0,24.0
DDD,2013J,F,South East Region,HE Qualification,90-100%,35-55,0,60,N,1,2038.0,149.0,160.0,22.0
DDD,2013J,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,1,1106.0,119.0,83.0,17.0
DDD,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,2,60,N,0,92.0,13.0,27.0,2.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,1,4563.0,188.0,217.0,27.0
DDD,2013J,M,South Region,Lower Than A Level,60-70%,0-35,0,180,N,0,337.0,36.0,48.0,6.0
DDD,2013J,M,South East Region,Lower Than A Level,10-20,0-35,1,90,N,0,466.0,49.0,21.0,7.0
DDD,2013J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,1,1181.0,59.0,114.0,9.0
DDD,2013J,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,0,1777.0,119.0,149.0,17.0
DDD,2013J,F,North Western Region,HE Qualification,0-10%,0-35,0,60,N,1,2091.0,128.0,192.0,19.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,60,N,0,375.0,36.0,32.0,6.0
DDD,2013J,M,London Region,Lower Than A Level,80-90%,35-55,0,120,N,0,252.0,11.0,49.0,2.0
DDD,2013J,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,1428.0,118.0,138.0,17.0
DDD,2013J,F,South East Region,HE Qualification,40-50%,0-35,0,60,N,1,947.0,65.0,112.0,10.0
DDD,2013J,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,2746.0,179.0,166.0,26.0
DDD,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,1,70,N,0,1633.0,114.0,82.0,17.0
DDD,2013J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,611.0,84.0,102.0,12.0
DDD,2013J,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,1,541.0,40.0,72.0,6.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,90-100%,0-35,1,60,N,1,1311.0,83.0,106.0,12.0
DDD,2013J,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,622.0,46.0,97.0,7.0
DDD,2013J,F,North Region,A Level or Equivalent,?,0-35,0,60,N,1,1166.0,86.0,159.0,13.0
DDD,2013J,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,1581.0,123.0,212.0,18.0
DDD,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,1579.0,143.0,161.0,21.0
DDD,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,3127.0,165.0,155.0,24.0
DDD,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,1,1221.0,106.0,124.0,16.0
DDD,2013J,M,South Region,HE Qualification,50-60%,35-55,0,60,N,1,741.0,54.0,75.0,8.0
DDD,2013J,M,North Western Region,Lower Than A Level,10-20,0-35,1,60,N,1,1014.0,101.0,111.0,15.0
DDD,2013J,M,Wales,HE Qualification,50-60%,0-35,0,120,N,1,512.0,44.0,105.0,7.0
DDD,2013J,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,1,5605.0,234.0,210.0,34.0
DDD,2013J,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,1,1392.0,112.0,97.0,16.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,90-100%,35-55,1,60,N,0,1109.0,95.0,174.0,14.0
DDD,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,0,259.0,25.0,41.0,4.0
DDD,2013J,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,1011.0,78.0,168.0,12.0
DDD,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,1,2168.0,122.0,147.0,18.0
DDD,2013J,F,South West Region,Lower Than A Level,90-100%,0-35,1,120,N,0,1494.0,147.0,113.0,21.0
DDD,2013J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,1,2184.0,120.0,118.0,18.0
DDD,2013J,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,N,1,625.0,62.0,72.0,9.0
DDD,2013J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,0,689.0,65.0,68.0,10.0
DDD,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,0,1368.0,63.0,161.0,9.0
DDD,2013J,F,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,1,1375.0,96.0,160.0,14.0
DDD,2013J,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,1,2711.0,127.0,124.0,19.0
DDD,2013J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,150,N,1,1363.0,110.0,112.0,16.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,633.0,49.0,74.0,7.0
DDD,2013J,F,North Western Region,A Level or Equivalent,60-70%,0-35,1,120,N,1,735.0,61.0,73.0,9.0
DDD,2013J,M,South Region,Lower Than A Level,70-80%,0-35,1,60,N,0,1.0,1.0,1.0,1.0
DDD,2013J,M,South West Region,A Level or Equivalent,30-40%,35-55,1,80,N,1,2083.0,115.0,102.0,17.0
DDD,2013J,M,Scotland,HE Qualification,30-40%,0-35,1,60,N,0,297.0,19.0,49.0,3.0
DDD,2013J,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1578.0,94.0,108.0,14.0
DDD,2013J,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,1,678.0,54.0,92.0,8.0
DDD,2013J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,0,390.0,37.0,59.0,6.0
DDD,2013J,M,London Region,HE Qualification,20-30%,35-55,0,60,N,0,1564.0,110.0,182.0,16.0
DDD,2013J,F,Ireland,Lower Than A Level,10-20,0-35,1,60,N,0,403.0,23.0,26.0,4.0
DDD,2013J,M,Wales,Lower Than A Level,10-20,35-55,0,60,Y,1,3156.0,193.0,256.0,28.0
DDD,2013J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,984.0,78.0,115.0,12.0
DDD,2013J,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,1,1248.0,108.0,141.0,16.0
DDD,2013J,F,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,1,1207.0,87.0,179.0,13.0
DDD,2013J,F,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,0,678.0,47.0,66.0,7.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,N,1,1934.0,145.0,161.0,21.0
DDD,2013J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,Y,0,63.0,6.0,22.0,1.0
DDD,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,1,60,Y,0,13.0,4.0,5.0,1.0
DDD,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,0,84.0,12.0,23.0,2.0
DDD,2013J,M,North Western Region,Lower Than A Level,70-80%,35-55,1,60,N,0,203.0,24.0,35.0,4.0
DDD,2013J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,1,465.0,59.0,61.0,9.0
DDD,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,0,244.0,19.0,44.0,3.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,1,90,Y,1,14.0,8.0,6.0,2.0
DDD,2013J,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,1,1740.0,156.0,121.0,23.0
DDD,2013J,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,Y,0,413.0,25.0,61.0,4.0
DDD,2013J,M,Wales,Lower Than A Level,0-10%,0-35,0,120,N,0,186.0,33.0,44.0,5.0
DDD,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,1,646.0,79.0,67.0,12.0
DDD,2013J,M,East Anglian Region,Post Graduate Qualification,90-100%,0-35,0,60,N,1,1234.0,118.0,147.0,17.0
DDD,2013J,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,0,1072.0,42.0,130.0,6.0
DDD,2013J,M,London Region,HE Qualification,20-30%,0-35,0,90,N,1,1320.0,162.0,134.0,24.0
DDD,2013J,F,South East Region,A Level or Equivalent,60-70%,0-35,0,90,N,1,2076.0,104.0,214.0,15.0
DDD,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,90,N,1,1019.0,133.0,138.0,19.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,40.0,6.0,11.0,1.0
DDD,2013J,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,1,586.0,38.0,96.0,6.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,1,60,N,1,757.0,70.0,63.0,10.0
DDD,2013J,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,0,1738.0,123.0,151.0,18.0
DDD,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,1,4466.0,162.0,244.0,24.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,60,N,0,282.0,10.0,50.0,2.0
DDD,2013J,F,North Western Region,HE Qualification,80-90%,35-55,0,60,N,1,1016.0,73.0,128.0,11.0
DDD,2013J,M,Wales,Lower Than A Level,50-60%,35-55,1,60,N,0,1688.0,156.0,102.0,23.0
DDD,2013J,M,East Anglian Region,HE Qualification,20-30%,35-55,1,90,N,0,164.0,15.0,16.0,3.0
DDD,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,0,359.0,34.0,38.0,5.0
DDD,2013J,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,1,5046.0,217.0,156.0,31.0
DDD,2013J,F,London Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,5861.0,265.0,277.0,38.0
DDD,2013J,F,North Western Region,A Level or Equivalent,60-70%,0-35,2,120,N,0,646.0,38.0,77.0,6.0
DDD,2013J,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,1027.0,92.0,123.0,14.0
DDD,2013J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,0,167.0,16.0,34.0,3.0
DDD,2013J,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,11.0,2.0,8.0,1.0
DDD,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,4363.0,195.0,143.0,28.0
DDD,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,1,1214.0,100.0,119.0,15.0
DDD,2013J,M,West Midlands Region,Lower Than A Level,?,0-35,1,90,N,0,179.0,13.0,38.0,2.0
DDD,2013J,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,1,2949.0,217.0,179.0,31.0
DDD,2013J,M,Wales,Lower Than A Level,90-100%,0-35,1,60,N,0,324.0,25.0,37.0,4.0
DDD,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,1,2386.0,156.0,160.0,23.0
DDD,2013J,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,0,400.0,34.0,78.0,5.0
DDD,2013J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,150,N,1,1682.0,179.0,153.0,26.0
DDD,2013J,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,691.0,70.0,81.0,10.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,1,2237.0,123.0,227.0,18.0
DDD,2013J,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,Y,1,2232.0,151.0,148.0,22.0
DDD,2013J,M,Scotland,Post Graduate Qualification,80-90%,35-55,0,60,N,1,2025.0,175.0,119.0,25.0
DDD,2013J,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,1,1951.0,180.0,139.0,26.0
DDD,2013J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,659.0,87.0,46.0,13.0
DDD,2013J,F,Scotland,HE Qualification,30-40%,0-35,1,120,N,1,887.0,87.0,108.0,13.0
DDD,2013J,F,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,1,1273.0,87.0,139.0,13.0
DDD,2013J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,641.0,49.0,71.0,7.0
DDD,2013J,M,North Western Region,Lower Than A Level,50-60%,0-35,1,60,N,0,74.0,4.0,21.0,1.0
DDD,2013J,M,South Region,Lower Than A Level,70-80%,35-55,0,60,N,1,2124.0,163.0,178.0,24.0
DDD,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,0,1149.0,129.0,94.0,19.0
DDD,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,90,N,0,102.0,15.0,21.0,3.0
DDD,2013J,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,75,N,0,2755.0,106.0,179.0,16.0
DDD,2013J,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,0,82.0,7.0,21.0,1.0
DDD,2013J,M,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,1,1083.0,70.0,65.0,10.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,4270.0,216.0,243.0,31.0
DDD,2013J,F,South West Region,Lower Than A Level,90-100%,0-35,1,60,N,0,86.0,11.0,15.0,2.0
DDD,2013J,F,Ireland,A Level or Equivalent,30-40%,0-35,1,90,N,1,2385.0,215.0,146.0,31.0
DDD,2013J,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,0,133.0,6.0,18.0,1.0
DDD,2013J,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,1,1055.0,83.0,87.0,12.0
DDD,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,1,417.0,30.0,70.0,5.0
DDD,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,N,0,0.0,0.0,0.0,0.0
DDD,2013J,M,South West Region,Lower Than A Level,60-70%,0-35,1,60,N,0,685.0,72.0,80.0,11.0
DDD,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,0,914.0,58.0,102.0,9.0
DDD,2013J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,75,N,1,3621.0,225.0,187.0,33.0
DDD,2013J,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,1,1663.0,126.0,141.0,18.0
DDD,2013J,M,South East Region,A Level or Equivalent,80-90%,0-35,1,60,N,0,322.0,30.0,33.0,5.0
DDD,2013J,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,N,0,415.0,30.0,87.0,5.0
DDD,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,656.0,73.0,57.0,11.0
DDD,2013J,F,Scotland,HE Qualification,0-10%,0-35,0,60,N,1,1584.0,68.0,151.0,10.0
DDD,2013J,F,West Midlands Region,Lower Than A Level,70-80%,0-35,1,120,N,0,167.0,10.0,44.0,2.0
DDD,2013J,F,South West Region,HE Qualification,90-100%,0-35,0,60,N,1,1503.0,108.0,156.0,16.0
DDD,2013J,M,South Region,Lower Than A Level,50-60%,0-35,0,90,N,1,3486.0,186.0,190.0,27.0
DDD,2013J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,90,N,1,980.0,96.0,135.0,14.0
DDD,2013J,F,North Region,Lower Than A Level,?,0-35,0,60,N,1,1746.0,121.0,199.0,18.0
DDD,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,1,60,N,1,881.0,82.0,106.0,12.0
DDD,2013J,F,Wales,A Level or Equivalent,40-50%,0-35,1,60,N,0,78.0,12.0,16.0,2.0
DDD,2013J,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,1,636.0,41.0,51.0,6.0
DDD,2013J,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,1,1518.0,117.0,184.0,17.0
DDD,2013J,F,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,1,247.0,47.0,54.0,7.0
DDD,2013J,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,120,N,0,1186.0,56.0,145.0,8.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,Y,1,1158.0,96.0,82.0,14.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,1,1154.0,111.0,127.0,16.0
DDD,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,N,1,555.0,31.0,96.0,5.0
DDD,2013J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,1333.0,88.0,164.0,13.0
DDD,2013J,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,1,2319.0,202.0,167.0,29.0
DDD,2013J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,1,324.0,40.0,51.0,6.0
DDD,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,1,3374.0,187.0,157.0,27.0
DDD,2013J,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,0,1046.0,67.0,220.0,10.0
DDD,2013J,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,210,N,0,634.0,57.0,87.0,9.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,1,935.0,110.0,77.0,16.0
DDD,2013J,F,North Region,A Level or Equivalent,?,0-35,0,120,N,1,1945.0,110.0,197.0,16.0
DDD,2013J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,1,618.0,77.0,112.0,11.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,0,2118.0,175.0,172.0,25.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,0,483.0,47.0,85.0,7.0
DDD,2013J,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,0,267.0,25.0,39.0,4.0
DDD,2013J,F,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,1,1214.0,100.0,138.0,15.0
DDD,2013J,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,1,612.0,60.0,88.0,9.0
DDD,2013J,F,London Region,HE Qualification,90-100%,35-55,0,60,N,1,1663.0,88.0,202.0,13.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,N,0,0.0,0.0,0.0,0.0
DDD,2013J,M,Scotland,HE Qualification,30-40%,0-35,0,90,N,1,936.0,71.0,86.0,11.0
DDD,2013J,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,846.0,44.0,91.0,7.0
DDD,2013J,M,London Region,A Level or Equivalent,40-50%,35-55,2,60,N,1,538.0,70.0,108.0,10.0
DDD,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,0,458.0,37.0,43.0,6.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,90,Y,0,67.0,11.0,29.0,2.0
DDD,2013J,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,1,1625.0,140.0,140.0,20.0
DDD,2013J,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,1,1169.0,116.0,123.0,17.0
DDD,2013J,M,West Midlands Region,Lower Than A Level,80-90%,0-35,1,60,N,1,1028.0,77.0,81.0,11.0
DDD,2013J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,120,N,0,465.0,26.0,33.0,4.0
DDD,2013J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,0,620.0,51.0,68.0,8.0
DDD,2013J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,0,1085.0,75.0,104.0,11.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,440.0,35.0,64.0,5.0
DDD,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,0,589.0,64.0,67.0,10.0
DDD,2013J,F,North Region,HE Qualification,?,35-55,0,60,N,1,1495.0,110.0,204.0,16.0
DDD,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,Y,1,6393.0,264.0,235.0,38.0
DDD,2013J,F,South East Region,A Level or Equivalent,40-50%,35-55,1,60,N,0,94.0,12.0,11.0,2.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,1,794.0,70.0,102.0,10.0
DDD,2013J,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,1253.0,106.0,110.0,16.0
DDD,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,1,1108.0,127.0,115.0,19.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,1,3160.0,143.0,188.0,21.0
DDD,2013J,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,150,N,1,1776.0,154.0,164.0,22.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,1,1092.0,88.0,113.0,13.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,0-10%,0-35,1,60,N,1,1672.0,116.0,138.0,17.0
DDD,2013J,F,South West Region,Lower Than A Level,40-50%,0-35,0,240,Y,1,974.0,94.0,147.0,14.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1335.0,101.0,196.0,15.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,0,1946.0,121.0,129.0,18.0
DDD,2013J,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,Y,0,1640.0,133.0,181.0,19.0
DDD,2013J,M,Scotland,Lower Than A Level,40-50%,35-55,1,60,N,0,8.0,2.0,4.0,1.0
DDD,2013J,M,South Region,HE Qualification,70-80%,35-55,0,60,N,1,643.0,62.0,102.0,9.0
DDD,2013J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1915.0,121.0,165.0,18.0
DDD,2013J,M,North Region,Lower Than A Level,50-60%,0-35,0,120,N,1,329.0,55.0,64.0,8.0
DDD,2013J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Y,1,986.0,98.0,113.0,14.0
DDD,2013J,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,1,2235.0,191.0,119.0,28.0
DDD,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,0,401.0,39.0,103.0,6.0
DDD,2013J,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,2403.0,153.0,161.0,22.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,0,21.0,2.0,8.0,1.0
DDD,2013J,M,West Midlands Region,HE Qualification,10-20,0-35,0,90,N,0,391.0,33.0,59.0,5.0
DDD,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,1,984.0,129.0,162.0,19.0
DDD,2013J,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,1,723.0,37.0,119.0,6.0
DDD,2013J,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,1,1257.0,81.0,108.0,12.0
DDD,2013J,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,0,439.0,38.0,44.0,6.0
DDD,2013J,M,Scotland,HE Qualification,40-50%,35-55,1,60,Y,0,0.0,0.0,0.0,0.0
DDD,2013J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,1662.0,125.0,179.0,18.0
DDD,2013J,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,1,1046.0,88.0,130.0,13.0
DDD,2013J,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,1,1740.0,101.0,137.0,15.0
DDD,2013J,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,0,471.0,28.0,47.0,4.0
DDD,2013J,F,London Region,Lower Than A Level,60-70%,0-35,0,60,N,1,1484.0,154.0,136.0,22.0
DDD,2013J,F,South Region,Lower Than A Level,50-60%,0-35,1,120,Y,0,441.0,61.0,52.0,9.0
DDD,2013J,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,1,2243.0,127.0,142.0,19.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,N,0,1290.0,80.0,98.0,12.0
DDD,2013J,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,1,1505.0,83.0,165.0,12.0
DDD,2013J,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,1,982.0,64.0,112.0,10.0
DDD,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,1,802.0,83.0,55.0,12.0
DDD,2013J,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,1,1277.0,109.0,148.0,16.0
DDD,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,1,430.0,48.0,89.0,7.0
DDD,2013J,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,1,1709.0,102.0,190.0,15.0
DDD,2013J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,1,748.0,72.0,86.0,11.0
DDD,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,0,357.0,42.0,60.0,6.0
DDD,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,0,805.0,76.0,51.0,11.0
DDD,2013J,M,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,0,446.0,39.0,42.0,6.0
DDD,2013J,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,1,1566.0,84.0,176.0,12.0
DDD,2013J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,Y,1,237.0,34.0,25.0,5.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,1,4256.0,216.0,207.0,31.0
DDD,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,240,Y,1,601.0,71.0,59.0,11.0
DDD,2013J,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,1,841.0,61.0,87.0,9.0
DDD,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,1,4055.0,153.0,163.0,22.0
DDD,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,0,26.0,4.0,10.0,1.0
DDD,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,1080.0,75.0,131.0,11.0
DDD,2013J,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,0,761.0,38.0,53.0,6.0
DDD,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,1,676.0,47.0,81.0,7.0
DDD,2013J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,1,3148.0,186.0,156.0,27.0
